location,state,country,pollutant,value,timestamp,unit,source_name,latitude,longitude,averaged_over_in_hours,
Inglefield,Indiana,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,38.1139,-87.5369,1.0,
St. Philips,Indiana,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,38.0053,-87.7183,1.0,
Evansville-Lloyd,Indiana,US,co,0.36,2019-04-01 19:00:00+00:00,ppm,AirNow,37.977222,-87.59639,1.0,
Evansville-Buena Vis,Indiana,US,o3,0.042,2019-04-01 19:00:00+00:00,ppm,AirNow,38.0133,-87.5772,1.0,
Evansville-Buena Vis,Indiana,US,bc,0.41,2019-04-01 19:00:00+00:00,µg/m³,AirNow,38.0133,-87.5772,1.0,
Evansville-Buena Vis,Indiana,US,so2,0.005,2019-04-01 19:00:00+00:00,ppm,AirNow,38.0133,-87.5772,1.0,
Evansville-Buena Vis,Indiana,US,no2,0.011,2019-04-01 13:00:00+00:00,ppm,AirNow,38.0133,-87.5772,1.0,
Bloomfield,New Mexico,US,no2,0.005,2019-04-01 19:00:00+00:00,ppm,AirNow,36.7422,-107.9769,1.0,
Bloomfield,New Mexico,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,36.7422,-107.9769,1.0,
Bloomfield,New Mexico,US,pm10,1.0,2017-01-24 20:00:00+00:00,µg/m³,AirNow,36.7422,-107.9769,1.0,
Bloomfield,New Mexico,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,36.7422,-107.9769,1.0,
Substation,New Mexico,US,pm10,5.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,36.7969,-108.4725,1.0,
Substation,New Mexico,US,so2,0.002,2019-03-28 15:00:00+00:00,ppm,AirNow,36.7969,-108.4725,1.0,
Substation,New Mexico,US,o3,0.052,2019-04-01 19:00:00+00:00,ppm,AirNow,36.7969,-108.4725,1.0,
Substation,New Mexico,US,no2,0.001,2019-04-01 19:00:00+00:00,ppm,AirNow,36.7969,-108.4725,1.0,
Navajo Lake,New Mexico,US,no2,0.002,2019-04-01 19:00:00+00:00,ppm,AirNow,36.8097,-107.6517,1.0,
1NL Navajo Lake,New Mexico,US,o3,0.024,2017-01-13 15:00:00+00:00,ppm,AirNow,36.8097,-107.6517,1.0,
ROLAND,Oklahoma,US,pm10,0.0,2016-03-10 08:00:00+00:00,µg/m³,AirNow,35.40814,-94.524414,1.0,
ROLAND,Oklahoma,US,pm25,3.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,35.40814,-94.524414,1.0,
ROLAND,Oklahoma,US,o3,0.043,2019-04-01 19:00:00+00:00,ppm,AirNow,35.40814,-94.524414,1.0,
Leo HS,Indiana,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,41.221416,-85.01682,1.0,
Fort Wayne-Beacon St,Indiana,US,pm25,5.6,2016-03-13 05:00:00+00:00,µg/m³,AirNow,41.094967,-85.101814,1.0,
Fort Wayne-Beacon St,Indiana,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,41.094967,-85.101814,1.0,
GREENBRIER COUNTY,West Virginia,US,o3,0.05,2019-04-01 19:00:00+00:00,ppm,AirNow,37.9081,-80.6328,1.0,
Howard #3,South Carolina,US,pm10,15.0,2019-03-30 16:00:00+00:00,µg/m³,AirNow,33.368916,-79.296616,1.0,
Arendtsville,Pennsylvania,US,pm25,5.3,2019-04-01 20:00:00+00:00,µg/m³,AirNow,39.9233,-77.3081,1.0,
Arendtsville,Pennsylvania,US,o3,0.051,2019-04-01 20:00:00+00:00,ppm,AirNow,39.9233,-77.3081,1.0,
Clemson,South Carolina,US,o3,0.058,2019-04-01 19:00:00+00:00,ppm,AirNow,34.6533,-82.8386,1.0,
PITTAGCT,North Carolina,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,35.6386,-77.358,1.0,
PITTAGCT,North Carolina,US,pm25,8.0,2019-03-28 14:00:00+00:00,µg/m³,AirNow,35.6386,-77.358,1.0,
Hillcrest,South Carolina,US,o3,0.056,2019-04-01 18:00:00+00:00,ppm,AirNow,34.7518,-82.2567,1.0,
Greenville-ESC,South Carolina,US,pm25,0.0,2019-04-01 18:00:00+00:00,µg/m³,AirNow,34.8439,-82.4146,1.0,
Greenville-ESC,South Carolina,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,34.8439,-82.4146,1.0,
Greenville-ESC,South Carolina,US,pm10,7.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,34.8439,-82.4146,1.0,
Greenville-ESC,South Carolina,US,no2,0.003,2019-04-01 19:00:00+00:00,ppm,AirNow,34.8439,-82.4146,1.0,
Hood River,Oregon,US,pm25,1.3,2017-10-03 09:00:00+00:00,µg/m³,AirNow,45.7035,-121.5296,1.0,
Roanoke Elem. School,Indiana,US,o3,0.039,2019-04-01 19:00:00+00:00,ppm,AirNow,40.9606,-85.3803,1.0,
Huntsville Old Airpo,Alabama,US,o3,0.05,2019-04-01 19:00:00+00:00,ppm,AirNow,34.6917,-86.5917,1.0,
Huntsville Old Airpo,Alabama,US,pm25,2.8,2019-04-01 19:00:00+00:00,µg/m³,AirNow,34.6917,-86.5917,1.0,
Stockton,Illinois,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,42.2869,-89.9997,1.0,
Corpus Christi - Nat,Texas,US,pm25,1.7,2018-03-12 07:00:00+00:00,µg/m³,AirNow,27.4269,-97.2986,1.0,
Anthony,New Mexico,US,pm25,4.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,32.0036,-106.5992,1.0,
Anthony,New Mexico,US,pm10,17.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,32.0036,-106.5992,1.0,
Chaparral,New Mexico,US,o3,0.051,2019-04-01 19:00:00+00:00,ppm,AirNow,32.0411,-106.4092,1.0,
Chaparral,New Mexico,US,pm10,9.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,32.0411,-106.4092,1.0,
Holman Rd,New Mexico,US,pm10,24.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,32.4247,-106.6742,1.0,
West Mesa,New Mexico,US,pm10,9.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,32.11,-106.51,1.0,
Desert View,New Mexico,US,pm25,5.1,2017-01-11 15:00:00+00:00,µg/m³,AirNow,31.7961,-106.5839,1.0,
Desert View,New Mexico,US,o3,0.037,2019-04-01 10:00:00+00:00,ppm,AirNow,31.7961,-106.5839,1.0,
Desert View,New Mexico,US,no2,0.007,2019-04-01 10:00:00+00:00,ppm,AirNow,31.7961,-106.5839,1.0,
Desert View,New Mexico,US,pm10,29.0,2019-04-01 10:00:00+00:00,µg/m³,AirNow,31.7961,-106.5839,1.0,
Santa Teresa,New Mexico,US,o3,0.06,2019-04-01 19:00:00+00:00,ppm,AirNow,31.7878,-106.6828,1.0,
Santa Teresa,New Mexico,US,no2,0.005,2019-04-01 17:00:00+00:00,ppm,AirNow,31.7878,-106.6828,1.0,
Solano Drive,New Mexico,US,o3,0.055,2019-04-01 19:00:00+00:00,ppm,AirNow,32.3169,-106.7669,1.0,
CROUSE,North Carolina,US,o3,0.054,2019-04-01 19:00:00+00:00,ppm,AirNow,35.4383,-81.2753,1.0,
BATES,Kentucky,US,o3,0.011,2017-11-01 11:00:00+00:00,ppm,AirNow,38.1372,-85.5783,1.0,
BATES,Kentucky,US,pm25,12.9,2018-01-09 11:00:00+00:00,µg/m³,AirNow,38.1372,-85.5783,1.0,
WATSON,Kentucky,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,38.0608,-85.8961,1.0,
WATSON,Kentucky,US,pm10,11.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,38.0608,-85.8961,1.0,
WATSON,Kentucky,US,pm25,5.4,2019-04-01 19:00:00+00:00,µg/m³,AirNow,38.0608,-85.8961,1.0,
WATSON,Kentucky,US,so2,0.001,2019-04-01 19:00:00+00:00,ppm,AirNow,38.0608,-85.8961,1.0,
BUCKNER,Kentucky,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,38.3986,-85.4433,1.0,
SHEPVILL,Kentucky,US,o3,0.043,2019-04-01 17:00:00+00:00,ppm,AirNow,37.9856,-85.7131,1.0,
New Albany,Indiana,US,pm25,6.0,2016-03-13 05:00:00+00:00,µg/m³,AirNow,38.3081,-85.8342,1.0,
New Albany,Indiana,US,o3,0.042,2019-03-31 04:00:00+00:00,ppm,AirNow,38.3081,-85.8342,1.0,
New Albany,Indiana,US,so2,0.002,2019-04-01 19:00:00+00:00,ppm,AirNow,38.3081,-85.8342,1.0,
Cannons Lane,Kentucky,US,co,0.14,2019-04-01 19:00:00+00:00,ppm,AirNow,38.2286,-85.6544,1.0,
Cannons Lane,Kentucky,US,o3,0.045,2019-04-01 19:00:00+00:00,ppm,AirNow,38.2286,-85.6544,1.0,
Cannons Lane,Kentucky,US,so2,0.001,2019-04-01 19:00:00+00:00,ppm,AirNow,38.2286,-85.6544,1.0,
Cannons Lane,Kentucky,US,pm25,5.9,2019-04-01 19:00:00+00:00,µg/m³,AirNow,38.2286,-85.6544,1.0,
Cannons Lane,Kentucky,US,pm10,9.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,38.2286,-85.6544,1.0,
Cannons Lane,Kentucky,US,no2,0.004,2019-04-01 19:00:00+00:00,ppm,AirNow,38.2286,-85.6544,1.0,
Firearms Training,Kentucky,US,pm10,10.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,38.23158,-85.82675,1.0,
Firearms Training,Kentucky,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,38.23158,-85.82675,1.0,
Firearms Training,Kentucky,US,pm25,6.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,38.23158,-85.82675,1.0,
Southwick Community,Kentucky,US,pm10,11.0,2018-02-05 23:00:00+00:00,µg/m³,AirNow,38.2317,-85.8156,1.0,
Southwick Community,Kentucky,US,pm25,3.0,2018-01-11 06:00:00+00:00,µg/m³,AirNow,38.2317,-85.8156,1.0,
Charlestown State Pa,Indiana,US,o3,0.045,2019-04-01 19:00:00+00:00,ppm,AirNow,38.393833,-85.66417,1.0,
Mille Lacs,Minnesota,US,o3,0.041,2019-04-01 19:00:00+00:00,ppm,AirNow,46.2056,-93.7589,1.0,
Candor,North Carolina,US,o3,0.05,2019-04-01 19:00:00+00:00,ppm,AirNow,35.26,-79.84,1.0,
Candor FRO,North Carolina,US,pm25,4.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,35.2632,-79.8635,1.0,
Viking Lake State Pa,Iowa,US,pm25,6.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,40.97,-95.045,1.0,
Viking Lake State Pa,Iowa,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,40.97,-95.045,1.0,
DBT,Alabama,US,o3,0.005,2016-06-27 10:00:00+00:00,ppm,AirNow,32.4983,-86.1367,1.0,
MONTG,Alabama,US,o3,0.05,2019-04-01 19:00:00+00:00,ppm,AirNow,32.4069,-86.2564,1.0,
MONTG,Alabama,US,pm25,12.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,32.4069,-86.2564,1.0,
Wetumpka,Alabama,US,o3,0.01,2017-11-02 10:00:00+00:00,ppm,AirNow,32.538364,-86.232346,1.0,
Wetumpka Tech Park,Alabama,US,o3,0.051,2019-04-01 19:00:00+00:00,ppm,AirNow,32.535683,-86.255196,1.0,
MORGANTOWN,West Virginia,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,39.6489,-79.9211,1.0,
NMARKET,Tennessee,US,o3,0.05,2019-04-01 19:00:00+00:00,ppm,AirNow,36.1144,-83.6014,1.0,
Moses Lake-Balsam St,Washington,US,pm25,3.5,2019-04-01 19:00:00+00:00,µg/m³,AirNow,47.1303,-119.2726,1.0,
Rte 9 Del. City,Delaware,US,pm25,3.5,2019-04-01 19:00:00+00:00,µg/m³,AirNow,39.595,-75.611,1.0,
Rte 9 Del. City,Delaware,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,39.595,-75.611,1.0,
New Castle,Pennsylvania,US,o3,0.04,2019-04-01 20:00:00+00:00,ppm,AirNow,40.9958,-80.3467,1.0,
Belle Glade,Florida,US,pm25,6.2,2019-04-01 19:00:00+00:00,µg/m³,AirNow,26.724167,-80.663055,1.0,
PASCAGOULA,Mississippi,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,30.3775,-88.5339,1.0,
PASCAGOULA,Mississippi,US,no2,0.002,2019-04-01 16:00:00+00:00,ppm,AirNow,30.3775,-88.5339,1.0,
PASCAGOULA,Mississippi,US,pm25,7.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,30.3775,-88.5339,1.0,
PASCAGOULA,Mississippi,US,so2,0.002,2019-04-01 19:00:00+00:00,ppm,AirNow,30.3775,-88.5339,1.0,
BEAV,Pennsylvania,US,o3,0.036,2018-04-04 12:00:00+00:00,ppm,AirNow,40.7478,-80.3167,1.0,
BEAV,Pennsylvania,US,pm25,2.7,2018-04-04 12:00:00+00:00,µg/m³,AirNow,40.7478,-80.3167,1.0,
BRI1,Pennsylvania,US,o3,0.044,2018-04-18 18:00:00+00:00,ppm,AirNow,40.6847,-80.3597,1.0,
CHAR,Pennsylvania,US,pm25,3.7,2018-11-20 11:00:00+00:00,µg/m³,AirNow,40.1469,-79.9033,1.0,
CHAR,Pennsylvania,US,o3,0.026,2018-10-13 20:00:00+00:00,ppm,AirNow,40.1469,-79.9033,1.0,
GREE,Pennsylvania,US,pm25,8.4,2018-11-20 11:00:00+00:00,µg/m³,AirNow,40.3053,-79.5061,1.0,
GREE,Pennsylvania,US,o3,0.032,2018-10-13 20:00:00+00:00,ppm,AirNow,40.3053,-79.5061,1.0,
HOOK,Pennsylvania,US,o3,0.046,2018-04-18 18:00:00+00:00,ppm,AirNow,40.5625,-80.5042,1.0,
KITT,Pennsylvania,US,o3,0.038,2018-04-18 18:00:00+00:00,ppm,AirNow,40.8142,-79.565,1.0,
KITT,Pennsylvania,US,pm25,3.0,2018-04-18 18:00:00+00:00,µg/m³,AirNow,40.8142,-79.565,1.0,
WASH,Pennsylvania,US,pm25,8.8,2018-03-15 12:00:00+00:00,µg/m³,AirNow,40.17,-80.2617,1.0,
WASH,Pennsylvania,US,o3,0.031,2018-02-05 08:00:00+00:00,ppm,AirNow,40.17,-80.2617,1.0,
Florence,Pennsylvania,US,o3,0.039,2019-04-01 20:00:00+00:00,ppm,AirNow,40.4447,-80.42,1.0,
Florence,Pennsylvania,US,pm25,4.2,2019-04-01 20:00:00+00:00,µg/m³,AirNow,40.4447,-80.42,1.0,
Uniontown,Pennsylvania,US,o3,0.045,2019-04-01 20:00:00+00:00,ppm,AirNow,39.917664,-79.8055,1.0,
Uniontown,Pennsylvania,US,pm25,2.4,2019-04-01 20:00:00+00:00,µg/m³,AirNow,39.917664,-79.8055,1.0,
South Fayette,Pennsylvania,US,o3,0.041,2019-03-23 15:00:00+00:00,ppm,AirNow,40.3819,-80.1856,1.0,
Liberty (SAHS),Pennsylvania,US,pm25,14.0,2019-03-23 15:00:00+00:00,µg/m³,AirNow,40.3239,-79.8683,1.0,
Harrison Township,Pennsylvania,US,o3,0.04,2019-03-23 15:00:00+00:00,ppm,AirNow,40.613865,-79.72957,1.0,
BAPC 301 39TH STREET,Pennsylvania,US,o3,0.037,2018-08-08 16:00:00+00:00,ppm,AirNow,40.4656,-79.9611,1.0,
BAPC 301 39TH STREET,Pennsylvania,US,pm25,20.0,2018-08-08 16:00:00+00:00,µg/m³,AirNow,40.4656,-79.9611,1.0,
Parkway East (Near R,Pennsylvania,US,pm25,5.0,2019-03-23 15:00:00+00:00,µg/m³,AirNow,40.43743,-79.86357,1.0,
PITTSFIELD,Massachusetts,US,pm25,43.0,2018-05-31 13:00:00+00:00,µg/m³,AirNow,42.4478,-73.2547,1.0,
NEWKIRK,Oklahoma,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,36.9567,-97.0344,1.0,
Ironton - ODOT,Ohio,US,pm25,4.6,2019-04-01 19:00:00+00:00,µg/m³,AirNow,38.508114,-82.6593,1.0,
Ironton - ODOT,Ohio,US,so2,0.001,2019-04-01 19:00:00+00:00,ppm,AirNow,38.508114,-82.6593,1.0,
Ironton - ODOT,Ohio,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,38.508114,-82.6593,1.0,
Portsmouth Water Tre,Ohio,US,so2,0.001,2018-05-02 17:00:00+00:00,ppm,AirNow,38.754597,-82.917,1.0,
Prineville - Davidso,Oregon,US,pm25,2.6,2019-04-01 20:00:00+00:00,µg/m³,AirNow,44.299786,-120.84477,1.0,
Lindon,Utah,US,co,0.1,2019-04-01 19:00:00+00:00,ppm,AirNow,40.3414,-111.7136,1.0,
North Provo,Utah,US,pm25,21.9,2018-01-07 17:00:00+00:00,µg/m³,AirNow,40.2535,-111.6632,1.0,
North Provo,Utah,US,no2,0.016,2018-01-09 11:00:00+00:00,ppm,AirNow,40.2535,-111.6632,1.0,
North Provo,Utah,US,co,0.8,2018-01-09 11:00:00+00:00,ppm,AirNow,40.2535,-111.6632,1.0,
North Provo,Utah,US,pm10,3.0,2016-04-26 18:00:00+00:00,µg/m³,AirNow,40.2535,-111.6632,1.0,
North Provo,Utah,US,o3,0.025,2018-01-09 11:00:00+00:00,ppm,AirNow,40.2535,-111.6632,1.0,
Spanish Fork,Utah,US,pm25,4.6,2019-04-01 19:00:00+00:00,µg/m³,AirNow,40.1364,-111.6602,1.0,
Spanish Fork,Utah,US,no2,0.002,2019-04-01 19:00:00+00:00,ppm,AirNow,40.1364,-111.6602,1.0,
Spanish Fork,Utah,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,40.1364,-111.6602,1.0,
Lindon - Provo,Utah,US,pm25,22.6,2018-09-17 15:00:00+00:00,µg/m³,AirNow,40.3414,-111.7136,1.0,
Lindon - Provo,Utah,US,no2,0.028,2018-09-17 15:00:00+00:00,ppm,AirNow,40.3414,-111.7136,1.0,
Lindon - Provo,Utah,US,pm10,91.0,2018-09-17 15:00:00+00:00,µg/m³,AirNow,40.3414,-111.7136,1.0,
Lindon - Provo,Utah,US,o3,0.009,2018-09-17 15:00:00+00:00,ppm,AirNow,40.3414,-111.7136,1.0,
Coyote Ranger Distri,New Mexico,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,36.187733,-106.69838,1.0,
Rangely,Colorado,US,o3,0.051,2019-04-01 19:00:00+00:00,ppm,AirNow,40.08694,-108.761,1.0,
Rangely,Colorado,US,no2,0.002,2019-03-21 17:00:00+00:00,ppm,AirNow,40.08694,-108.761,1.0,
Rangely,Colorado,US,pm25,6.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,40.08694,-108.761,1.0,
Meeker Colorado,Colorado,US,no2,0.001,2019-04-01 19:00:00+00:00,ppm,AirNow,40.0039,-107.8475,1.0,
Meeker Colorado,Colorado,US,o3,0.052,2019-04-01 19:00:00+00:00,ppm,AirNow,40.0039,-107.8475,1.0,
NATBRIDGE,Virginia,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,37.62668,-79.5126,1.0,
Londonderry - Moose,New Hampshire,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,42.86253,-71.38014,1.0,
Londonderry - Moose,New Hampshire,US,pm25,1.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,42.86253,-71.38014,1.0,
Londonderry - Moose,New Hampshire,US,co,0.15,2019-04-01 19:00:00+00:00,ppm,AirNow,42.86253,-71.38014,1.0,
Londonderry - Moose,New Hampshire,US,pm10,5.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,42.86253,-71.38014,1.0,
Londonderry - Moose,New Hampshire,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,42.86253,-71.38014,1.0,
Black Hawk,South Dakota,US,o3,0.027,2019-04-01 19:00:00+00:00,ppm,AirNow,44.155636,-103.315765,1.0,
Black Hawk,South Dakota,US,pm10,11.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,44.155636,-103.315765,1.0,
Credit Union,South Dakota,US,pm25,9.2,2019-04-01 19:00:00+00:00,µg/m³,AirNow,44.0874,-103.27377,1.0,
Credit Union,South Dakota,US,pm10,130.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,44.0874,-103.27377,1.0,
Natomas - Goldenland,California,US,pm10,7.0,2017-06-01 17:00:00+00:00,µg/m³,AirNow,38.650715,-121.50665,1.0,
Natomas - Goldenland,California,US,o3,0.022,2017-06-01 17:00:00+00:00,ppm,AirNow,38.650715,-121.50665,1.0,
Natomas - Goldenland,California,US,co,0.0,2017-06-01 17:00:00+00:00,ppm,AirNow,38.650715,-121.50665,1.0,
Natomas - Goldenland,California,US,no2,0.004,2017-06-01 17:00:00+00:00,ppm,AirNow,38.650715,-121.50665,1.0,
Butte Greely School,Montana,US,pm10,12.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,46.0024,-112.50089,1.0,
Butte Greely School,Montana,US,pm25,-0.1,2019-04-01 19:00:00+00:00,µg/m³,AirNow,46.0024,-112.50089,1.0,
Hiawatha,Wyoming,US,o3,0.051,2019-04-01 20:00:00+00:00,ppm,AirNow,41.15778,-108.619446,1.0,
Moxa Arch,Wyoming,US,pm10,9.0,2019-04-01 20:00:00+00:00,µg/m³,AirNow,41.7506,-109.7897,1.0,
Moxa Arch,Wyoming,US,no2,0.001,2019-04-01 20:00:00+00:00,ppm,AirNow,41.7506,-109.7897,1.0,
Moxa Arch,Wyoming,US,so2,0.001,2019-04-01 20:00:00+00:00,ppm,AirNow,41.7506,-109.7897,1.0,
Moxa Arch,Wyoming,US,o3,0.052,2019-04-01 20:00:00+00:00,ppm,AirNow,41.7506,-109.7897,1.0,
Neal Nor,Iowa,US,so2,0.0,2017-07-01 12:00:00+00:00,ppm,AirNow,42.32758,-96.368195,1.0,
Zion NP,Utah,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,37.1983,-113.1506,1.0,
St. Joseph,Missouri,US,pm25,19.5,2019-04-01 20:00:00+00:00,µg/m³,AirNow,39.74167,-94.85833,1.0,
St. Joseph,Missouri,US,pm10,66.0,2019-04-01 20:00:00+00:00,µg/m³,AirNow,39.74167,-94.85833,1.0,
Twin Falls PM25,Idaho,US,pm25,1.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,42.56509,-114.49472,1.0,
TUSCALOO,Alabama,US,o3,0.051,2019-04-01 19:00:00+00:00,ppm,AirNow,33.0894,-87.4597,1.0,
UTICA,New York,US,pm25,8.9,2018-02-27 11:00:00+00:00,µg/m³,AirNow,43.0994,-75.225,1.0,
Nicks Lake,New York,US,o3,0.018,2018-09-11 17:00:00+00:00,ppm,AirNow,43.6856,-74.9864,1.0,
Indian River Lagoon,Florida,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,27.8492,-80.4554,1.0,
Copan,Oklahoma,US,pm25,25.0,2018-01-09 11:00:00+00:00,µg/m³,AirNow,36.908115,-95.88235,1.0,
Copan,Oklahoma,US,o3,0.012,2018-01-09 11:00:00+00:00,ppm,AirNow,36.908115,-95.88235,1.0,
Houston,Pennsylvania,US,o3,0.049,2019-04-01 20:00:00+00:00,ppm,AirNow,40.269,-80.244,1.0,
Houston,Pennsylvania,US,pm25,4.0,2019-04-01 20:00:00+00:00,µg/m³,AirNow,40.269,-80.244,1.0,
VERIZON,District of Columbia,US,co,0.59,2017-01-05 15:00:00+00:00,ppm,AirNow,38.903824,-77.04613,1.0,
Hurricane,Utah,US,no2,0.002,2019-04-01 19:00:00+00:00,ppm,AirNow,37.179,-113.3052,1.0,
Hurricane,Utah,US,pm25,1.9,2019-04-01 19:00:00+00:00,µg/m³,AirNow,37.179,-113.3052,1.0,
Hurricane,Utah,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,37.179,-113.3052,1.0,
Jonesport,Maine,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,44.531883,-67.59588,1.0,
Mackville,Kentucky,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,37.7046,-85.0485,1.0,
TakomaRec,District of Columbia,US,no2,0.003,2019-04-01 19:00:00+00:00,ppm,AirNow,38.9701,-77.016716,1.0,
TakomaRec,District of Columbia,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,38.9701,-77.016716,1.0,
Sipayik-ME,Maine,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,44.9636,-67.0608,1.0,
Sipayik-ME,Maine,US,pm25,2.7,2019-04-01 19:00:00+00:00,µg/m³,AirNow,44.9636,-67.0608,1.0,
Weiser Neph,Idaho,US,pm25,7.8,2017-12-26 03:00:00+00:00,µg/m³,AirNow,44.261696,-116.97917,1.0,
Fayetteville,Arkansas,US,o3,0.045,2019-04-01 19:00:00+00:00,ppm,AirNow,36.011703,-94.167435,1.0,
McMillan NCORE,District of Columbia,US,o3,0.05,2019-04-01 19:00:00+00:00,ppm,AirNow,38.92185,-77.013176,1.0,
McMillan NCORE,District of Columbia,US,no2,0.003,2019-04-01 19:00:00+00:00,ppm,AirNow,38.92185,-77.013176,1.0,
McMillan NCORE,District of Columbia,US,so2,0.002,2019-04-01 19:00:00+00:00,ppm,AirNow,38.92185,-77.013176,1.0,
Great Basin NP,Nevada,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,39.0053,-114.2158,1.0,
Ashton,South Carolina,US,pm25,5.0,2019-03-06 17:00:00+00:00,µg/m³,AirNow,33.0078,-80.965,1.0,
Ashton,South Carolina,US,o3,0.04,2019-03-06 15:00:00+00:00,ppm,AirNow,33.0078,-80.965,1.0,
Deer Creek,Ohio,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,39.6359,-83.2605,1.0,
LAKE GENEVA,Wisconsin,US,o3,0.028,2018-10-12 20:00:00+00:00,ppm,AirNow,42.58,-88.4992,1.0,
NEWHANO,North Carolina,US,so2,0.0,2018-01-02 13:00:00+00:00,ppm,AirNow,34.2684,-77.9564,1.0,
CASTLE H,North Carolina,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,34.3561,-77.8617,1.0,
CASTLE H,North Carolina,US,pm25,0.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,34.3561,-77.8617,1.0,
Wilmington,Ohio,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,39.43004,-83.788506,1.0,
BUTLER MANUF. CO NEA,Virginia,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,39.2828,-78.0814,1.0,
BUTLER MANUF. CO NEA,Virginia,US,pm25,3.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,39.2828,-78.0814,1.0,
Tramway,New Mexico,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,35.185,-106.5077,1.0,
Tramway,New Mexico,US,pm25,0.7,2019-01-28 15:00:00+00:00,µg/m³,AirNow,35.185,-106.5077,1.0,
Del Norte,New Mexico,US,pm25,8.6,2019-04-01 19:00:00+00:00,µg/m³,AirNow,35.1353,-106.5847,1.0,
Del Norte,New Mexico,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,35.1353,-106.5847,1.0,
Del Norte,New Mexico,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,35.1353,-106.5847,1.0,
Del Norte,New Mexico,US,no2,0.006,2019-04-01 19:00:00+00:00,ppm,AirNow,35.1353,-106.5847,1.0,
Del Norte,New Mexico,US,pm10,14.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,35.1353,-106.5847,1.0,
